"","city","city_eng","province","year","cityid","abv_prov","resid_price","resid_area","housing_price","CPI","nmzrk","each_salary","houseinvest_re","ind_area"
"207","包头市","Baotou","内蒙古自治区",2009,1502,1,392.0689,349.7932,3218,274.102233886719,141.48,36725.8,1100000,1072.554
"208","包头市","Baotou","内蒙古自治区",2010,1502,1,1165.057,420.1357,3426.37130802,304.527557373047,142.5,41398.3,1400000,390.9302
"209","包头市","Baotou","内蒙古自治区",2011,1502,1,1407.211,410.591,3997.874892,369.718994140625,143.9,47053.6,1700000,749.967
"210","包头市","Baotou","内蒙古自治区",2012,1502,1,2125.183,160.9934,4292.66592392,412.976135253906,145.2,51646.1,1100000,200.5387
"211","北京市","Beijing","",2007,1100,1,2274.474,1553.13,10661.24479188,168.08283996582,1142.48,46507.6,9900000,2144.76
"212","北京市","Beijing","",2008,1100,1,4509.296,1438.284,11648,176.655059814453,1158.75,56327.9,9400000,1154.445
"213","北京市","Beijing","",2009,1100,1,8279.433,723.6262,13224,192.730667114258,1174.63,58139.9,9100000,1335.229
"214","北京市","Beijing","",2010,1100,1,11409.38,1017.239,17150.99051107,211.425537109375,1187.11,65682.2,1.5e+07,1608.998
"215","北京市","Beijing","",2011,1100,1,7018.281,1476.618,15516.91,234.94450378418,1207.1,75834.6,1.8e+07,1793.244
"216","北京市","Beijing","",2012,1100,1,6822.092,444.1785,8806.26357653522,250.45085144043,1226.5,85306,1.6e+07,507.9677
"217","北海市","Beihai","广西壮族自治区",2007,4505,0,637.7579,68.1967,2369,186.2109375,58.14,18324.8,142558,45.1861
"218","北海市","Beihai","广西壮族自治区",2008,4505,0,525.9041,108.5268,2674,210.045928955078,59.31,21658.2,262304,56.1341
"219","北海市","Beihai","广西壮族自治区",2009,4505,0,865.0856,105.7704,3224,242.603042602539,60.42,24761.3,367781,305.4936
"220","北海市","Beihai","广西壮族自治区",2010,4505,0,2108.226,131.2412,4206.20333142,267.10595703125,61.72,28062.4,669483,156.9659
"221","北海市","Beihai","广西壮族自治区",2011,4505,0,1408.185,166.1826,4462.505556,309.612396240234,62.6,31013.3,950792,282.2183
"222","北海市","Beihai","广西壮族自治区",2012,4505,0,771.7368,12.68316,4277.38743627,341.502471923828,62.6,36328.4,1300000,310.67
"223","十堰市","Shiyan","湖北省",2007,4203,0,341.2036,111.0039,2678.94782338754,204.512786865234,52.22,19159.1,178716,58.7956
"224","十堰市","Shiyan","湖北省",2008,4203,0,365.6477,72.6164,2135,219.442230224609,52.36,19182.2,194107,156.8193
"225","十堰市","Shiyan","湖北省",2009,4203,0,521.5475,119.0246,2236,231.51155090332,52.78,20991.8,285907,115.6338
"226","十堰市","Shiyan","湖北省",2010,4203,0,763.5826,190.438,2598.56828194,257.903869628906,53.84,24725.2,336410,323.6902
"227","十堰市","Shiyan","湖北省",2011,4203,0,1878.42,130.1859,3179.227359,312.354339599609,53.6,28556.4,352964,388.6195
"228","十堰市","Shiyan","湖北省",2012,4203,0,425.6032,162.1775,3815.63421829,342.652709960938,53.9,31501.9,502012,220.4052
"229","南京市","Nanjing","江苏省",2007,3201,1,864.4214,485.8733,5010.94159326,223.548553466797,534.39,35907.2,3200000,74.6209
"230","南京市","Nanjing","江苏省",2008,3201,1,393.7155,143.2804,4808,245.456314086914,541.24,39877.5,4100000,158.3485
"231","南京市","Nanjing","江苏省",2009,3201,1,4564.759,211.8872,6893,277.365631103516,545.97,43623.2,4400000,671.4421
"232","南京市","Nanjing","江苏省",2010,3201,1,5332.887,541.4393,9226.94753577,308.985290527344,548.37,48781.7,5700000,908.9904
"233","南京市","Nanjing","江苏省",2011,3201,1,6354.579,614.1695,8414.615358,380.010223388672,551.6,54711.9,6400000,1140.643
"234","南京市","Nanjing","江苏省",2012,3201,1,6657.13,329.4311,9674.86447932,433.9716796875,553.3,63151.7,6600000,789.5401
"235","南充市","Nanchong","四川省",2007,5113,0,779.0242,50.9147,1532,171.386596679688,191.33,15291.1,241667,20.2432
"236","南充市","Nanchong","四川省",2008,5113,0,902.2039,59.2421,2099,183.726440429688,192.5,17954.6,289082,100.6816
"237","南充市","Nanchong","四川省",2009,5113,0,1105.838,390.2773,2425,205.957336425781,193.35,21677.2,383276,201.2189
"238","南充市","Nanchong","四川省",2010,5113,0,2369.258,399.5723,2941.33574007,234.173492431641,193.42,25851,891461,366.8268
"239","南充市","Nanchong","四川省",2011,5113,0,2222.372,243.2681,3815.819583,283.411041259766,194.4,31169,1200000,410.8356
"240","南充市","Nanchong","四川省",2012,5113,0,2417.359,113.1402,3746.97990027,317.987213134766,195.6,37013,1500000,146.3302
"241","南宁市","Nanning","广西壮族自治区",2007,4501,0,1064.444,474.0379,3273.37728296,186.2109375,259.77,24790.8,1200000,288.4053
"242","南宁市","Nanning","广西壮族自治区",2008,4501,0,1239.556,276.7568,3726,210.045928955078,263.89,29376,1300000,285.8533
"243","南宁市","Nanning","广西壮族自治区",2009,4501,0,1171.466,350.0655,4463,242.603042602539,267.14,32596.1,1600000,752.4151
"244","南宁市","Nanning","广西壮族自治区",2010,4501,0,3540.861,476.6733,4951.97740113,267.10595703125,270.74,37039.9,2300000,342.0341
"245","南宁市","Nanning","广西壮族自治区",2011,4501,0,4353.094,261.4084,4995.916634,309.612396240234,272.8,40118.9,2700000,823.4865
"246","南宁市","Nanning","广西壮族自治区",2012,4501,0,3301.576,159.7698,5618.65400427,341.502471923828,274.6,44144.2,2500000,441.9926
"247","南平市","Nanping","福建省",2007,3507,0,1240.706,70.6345,2591,172.910430908203,48.84,19063.1,279595,430.1566
"248","南平市","Nanping","福建省",2008,3507,0,955.8566,16.9937,2787,191.238922119141,49.15,22372.1,283531,146.8608
"249","南平市","Nanping","福建省",2009,3507,0,1269.545,58.75435,3294,212.466461181641,49.27,25269.9,306621,189.6193
"250","南平市","Nanping","福建省",2010,3507,0,2397.085,115.0518,3969.47674419,229.676239013672,49.73,28320.6,410354,324.9035
"251","南平市","Nanping","福建省",2011,3507,0,1674.741,162.157,4572.153735,260.525207519531,49.7,33750.1,517612,1048.626
"252","南平市","Nanping","福建省",2012,3507,0,2135.388,103.3996,4871.32593076,278.761962890625,49.7,40635.1,566046,370.7032
"253","南昌市","Nanchang","江西省",2007,3601,1,689.2943,354.3983,3508.69513648,190.849014282227,224.25,23886.6,1100000,594.2202
"254","南昌市","Nanchang","江西省",2008,3601,1,907.3045,651.6962,3361,219.094665527344,223.09,26960.5,1400000,754.3618
"255","南昌市","Nanchang","江西省",2009,3601,1,1154.046,511.2484,3637,246.043319702148,222.5,30449.9,1600000,920.761
"256","南昌市","Nanchang","江西省",2010,3601,1,1245.985,535.0151,4330.6764766,275.322448730469,212,35038,1700000,1147.482
"257","南昌市","Nanchang","江西省",2011,3601,1,1280.026,597.5001,5322.658883,328.166778564453,220.7,39816.2,2100000,1115.315
"258","南昌市","Nanchang","江西省",2012,3601,1,1873.188,220.1637,5879.98985442,362.624267578125,225.2,43769,2200000,737.5079
"259","南通市","Nantong","江苏省",2007,3206,0,1867.171,460.9361,3325,223.548553466797,87.25,25947.2,1e+06,331.833
"260","南通市","Nantong","江苏省",2008,3206,0,951.5069,71.8857,3010,245.456314086914,87.52,30854,1400000,299.1931
"261","南通市","Nantong","江苏省",2009,3206,0,3192.817,631.7113,4191,277.365631103516,211.54,35221.7,1500000,1120.317
"262","南通市","Nantong","江苏省",2010,3206,0,2592.319,1587.728,4689.18309012,308.985290527344,211.54,39445.9,2e+06,2462.843
"263","南通市","Nantong","江苏省",2011,3206,0,1490.251,2161.408,5312.347937,380.010223388672,211.8,44570.7,2800000,2292.906
"264","南通市","Nantong","江苏省",2012,3206,0,2210.992,1153.977,5457.52409896,433.9716796875,211.9,49398.2,3900000,1373.317
"265","南阳市","Nanyang","河南省",2007,4113,0,403.7904,197.3649,1424,184.211807250977,179.66,16007.2,247963,289.4101
"266","南阳市","Nanyang","河南省",2008,4113,0,465.2821,77.1302,1737,210.554092407227,182.22,17847.3,327755,238.8028
"267","南阳市","Nanyang","河南省",2009,4113,0,544.6994,186.3796,1742,238.136672973633,185.32,20804.2,437673,841.6866
"268","南阳市","Nanyang","河南省",2010,4113,0,863.9921,390.9318,1995.74797062,271.713958740234,188.51,23308,600228,615.4622
"269","南阳市","Nanyang","河南省",2011,4113,0,1064.721,297.8804,2575.30648,317.995819091797,191,26535.7,828952,746.662
"270","南阳市","Nanyang","河南省",2012,4113,0,814.9171,226.4611,2649.41923123,351.067352294922,194.2,30448.1,775403,481.7598
"271","厦门市","Xiamen","福建省",2007,3502,1,6904.221,294.3074,8907.01840312,172.910430908203,167.24,28959.2,2600000,343.7076
"272","厦门市","Xiamen","福建省",2008,3502,1,2549.591,197.1093,8940,191.238922119141,173.67,32343.5,2100000,193.8301
"273","厦门市","Xiamen","福建省",2009,3502,1,10514.14,387.4442,8935,212.466461181641,177,36455,2100000,206.6119
"274","厦门市","Xiamen","福建省",2010,3502,1,7123.565,407.938,11589.02387935,229.676239013672,180.21,40282.9,2100000,561.8143
"275","厦门市","Xiamen","福建省",2011,3502,1,4247.861,252.0759,12936.10439,260.525207519531,185.3,46413.9,2600000,739.8498
"276","厦门市","Xiamen","福建省",2012,3502,1,6139.674,48.6003,12952.52966896,278.761962890625,190.9,52672.9,2900000,179.588
"277","双鸭山市","Shuangyashan","黑龙江省",2007,2305,0,210.2995,9.326,1478,187.113616943359,49.95,15933.9,57845,184.7463
"278","双鸭山市","Shuangyashan","黑龙江省",2008,2305,0,159.4075,115.5248,1684,210.502807617188,50.09,11707.5,43871,140.5245
"279","双鸭山市","Shuangyashan","黑龙江省",2009,2305,0,165.2298,70.5292,2015,233.868621826172,50.18,16077.5,69118,57.6116
"280","双鸭山市","Shuangyashan","黑龙江省",2010,2305,0,243.3553,220.1819,2298.19277108,268.481170654297,50.26,17208.2,172177,219.7498
"281","双鸭山市","Shuangyashan","黑龙江省",2011,2305,0,360.5767,190.1127,2690.62098,313.021148681641,46.4,17208.2,228738,149.3345
"282","双鸭山市","Shuangyashan","黑龙江省",2012,2305,0,435.4915,74.72543,2638.55032421,331.176391601562,49.8,22692.1,161369,50.7282
"283","台州市","Taizhou","浙江省",2007,3310,0,2164.031,173.6016,4971,214.42951965332,151.56,33363.2,704099,825.4223
"284","台州市","Taizhou","浙江省",2008,3310,0,2626.278,73.56495,5304,227.509735107422,152.75,34128.1,916313,209.9309
"285","台州市","Taizhou","浙江省",2009,3310,0,4041.308,372.1093,6495,254.810882568359,153.77,36821,1100000,719.8561
"286","台州市","Taizhou","浙江省",2010,3310,0,4053.272,721.6748,7245.26369688,275.195770263672,154.89,40564.7,1400000,1353.363
"287","台州市","Taizhou","浙江省",2011,3310,0,2206.09,650.5928,9126.801866,321.462219238281,155.9,42198.2,2400000,778.6569
"288","台州市","Taizhou","浙江省",2012,3310,0,3913.983,105.2763,10018.24275362,340.749969482422,156.9,47010.1,2600000,417.5721
"289","合肥市","Hefei","安徽省",2007,3401,1,525.4977,972.5411,3153.79659911,192.233245849609,198.39,25873.7,3e+06,1569.494
"290","合肥市","Hefei","安徽省",2008,3401,1,1470.12,900.2041,3425,213.186676025391,203.48,30401.2,4600000,1048.639
"291","合肥市","Hefei","安徽省",2009,3401,1,1611.107,864.6676,4095,235.144897460938,208.58,34143.6,4700000,1851.082
"292","合肥市","Hefei","安徽省",2010,3401,1,3240.806,532.7278,5500.28938535,269.269134521484,215.58,39290.8,5600000,1510.877
"293","合肥市","Hefei","安徽省",2011,3401,1,5169.681,495.0098,5608,328.705169677734,218.3,45442.2,6400000,1501.911
"294","合肥市","Hefei","安徽省",2012,3401,1,4427.384,145.7641,5754.31315326,350.399719238281,222.2,50723.7,5800000,789.5179
"295","吉安市","Ji'an","江西省",2007,3608,0,694.2867,268.5085,1359,190.849014282227,53.49,15325,198198,199.659
"296","吉安市","Ji'an","江西省",2008,3608,0,464.0975,86.2588,2845.53538572304,219.094665527344,53.33,19036.1,222482,432.5506
"297","吉安市","Ji'an","江西省",2009,3608,0,1072.228,105.2791,1813,246.043319702148,53.66,20610.8,286353,566.3856
"298","吉安市","Ji'an","江西省",2010,3608,0,1946.896,189.9128,2371.64750958,275.322448730469,54.52,23096.9,257433,844.8023
"299","吉安市","Ji'an","江西省",2011,3608,0,1570.658,262.6477,3402.027344,328.166778564453,55.1,27262.5,241363,1055.458
"300","吉安市","Ji'an","江西省",2012,3608,0,2295.251,91.39214,3446.01070624,362.624267578125,55.5,33211.6,290593,533.6801
"301","吉林市","Jilin","吉林省",2007,2202,1,213.4688,204.8875,1939,169.501007080078,182.3,23040.2,599184,529.9524
"302","吉林市","Jilin","吉林省",2008,2202,1,431.8993,374.6871,2192,183.400100708008,184.93,27118.5,780399,443.5326
"303","吉林市","Jilin","吉林省",2009,2202,1,378.5175,337.7032,2634,203.023895263672,185.07,29299.2,851876,450.034
"304","吉林市","Jilin","吉林省",2010,2202,1,929.6228,785.6909,3114.90892737,210.941802978516,183.47,30991.9,1100000,698.1984
"305","吉林市","Jilin","吉林省",2011,2202,1,980.2813,593.8494,3870.805369,246.767807006836,183,35091.7,1600000,992.5624
"306","吉林市","Jilin","吉林省",2012,2202,1,1634.378,361.4238,3517.53507014,273.171905517578,182.3,40445.9,1800000,308.2363
"307","吕梁市","Lvliang","山西省",2007,1411,0,535.5674,100.0583,1439,213.477111816406,26.61,19581.7,72817,346.5082
"308","吕梁市","Lvliang","山西省",2008,1411,0,526.0538,107.5042,1587,223.083587646484,27,20625,103904,293.353
"309","吕梁市","Lvliang","山西省",2009,1411,0,666.5768,116.3184,2108,235.576278686523,27.45,26203.2,109400,210.0063
"310","吕梁市","Lvliang","山西省",2010,1411,0,799.9211,85.8489,2339.85765125,256.306976318359,27.78,31630.2,169577,376.7863
"311","吕梁市","Lvliang","山西省",2011,1411,0,790.4075,213.3314,2162.718147,295.711090087891,28.2,38952.9,169182,474.7444
"312","吕梁市","Lvliang","山西省",2012,1411,0,1195.234,39.08047,2431.98699477,332.970703125,28.5,46899.2,219833,429.6795
"313","吴忠市","Wuzhong","宁夏回族自治区",2007,6403,0,206.3464,58.1831,1434,188.343322753906,36.4,23938.7,59975,593.1847
"314","吴忠市","Wuzhong","宁夏回族自治区",2008,6403,0,410.9398,66.5692,1830,218.854949951172,37.36,28483.9,84197,139.7767
"315","吴忠市","Wuzhong","宁夏回族自治区",2009,6403,0,402.6862,117.3987,2292,232.861663818359,38.11,29864.2,174242,115.3754
"316","吴忠市","Wuzhong","宁夏回族自治区",2010,6403,0,608.0513,211.8917,2734.71400394,252.887771606445,37.79,34051.2,238429,283.544
"317","吴忠市","Wuzhong","宁夏回族自治区",2011,6403,0,425.7704,439.321,2954.662147,295.073974609375,38.4,38881.9,284065,445.1148
"318","吴忠市","Wuzhong","宁夏回族自治区",2012,6403,0,471.109,107.8156,3221.1935311,322.220794677734,39.4,45182.4,262560,457.9454
"319","周口市","Zhoukou","河南省",2007,4116,0,378.413,205.899,1217,184.211807250977,50.81,12562.8,266715,201.4976
"320","周口市","Zhoukou","河南省",2008,4116,0,417.5526,254.8496,1371,210.554092407227,51.88,16723.9,452211,136.7991
"321","周口市","Zhoukou","河南省",2009,4116,0,377.0484,305.519,1859,238.136672973633,52.73,20548.9,838680,505.6492
"322","周口市","Zhoukou","河南省",2010,4116,0,458.4645,341.5493,1815.15151515,271.713958740234,53.61,23376.6,1200000,700.5325
"323","周口市","Zhoukou","河南省",2011,4116,0,1141.499,232.3334,2309.958971,317.995819091797,61.5,27227.9,1300000,552.1799
"324","周口市","Zhoukou","河南省",2012,4116,0,867.2707,183.6265,2554.24503793,351.067352294922,58.6,32091.6,1600000,264.9029
"325","呼伦贝尔市","HulunBuir","内蒙古自治区",2007,1507,0,190.2703,345.0461,1671,215.311431884766,26.3,17716.7,277953,329.4383
"326","呼伦贝尔市","HulunBuir","内蒙古自治区",2008,1507,0,316.9463,340.1901,1954,238.34977722168,26.6,22108.6,398463,649.6319
"327","呼伦贝尔市","HulunBuir","内蒙古自治区",2009,1507,0,201.2607,394.5501,2177,274.102233886719,26.92,28247.7,329563,2196.434
"328","呼伦贝尔市","HulunBuir","内蒙古自治区",2010,1507,0,397.1522,386.3104,2399.69527679,304.527557373047,27.15,31223.5,299256,901.486
"329","呼伦贝尔市","HulunBuir","内蒙古自治区",2011,1507,0,517.1916,622.5991,2819.294197,369.718994140625,27.3,37078.1,694311,1157.959
"330","呼伦贝尔市","HulunBuir","内蒙古自治区",2012,1507,0,401.5469,314.0358,2924.30770172,412.976135253906,27.6,44687.9,658065,396.6178
"331","呼和浩特市","Hohhot","内蒙古自治区",2007,1501,1,543.8546,760.5406,2458.81989508,215.311431884766,114.42,26734.9,964770,361.6003
"332","呼和浩特市","Hohhot","内蒙古自治区",2008,1501,1,646.2799,621.771,2511,238.34977722168,116.7,30871.8,1400000,247.8086
"333","呼和浩特市","Hohhot","内蒙古自治区",2009,1501,1,963.7913,319.3771,3248,274.102233886719,118.79,33992.8,1300000,338.6887
"334","呼和浩特市","Hohhot","内蒙古自治区",2010,1501,1,692.5599,806.6438,3649.44275583,304.527557373047,120.56,37693.5,1900000,158.6676
"335","呼和浩特市","Hohhot","内蒙古自治区",2011,1501,1,667.694,858.4771,3916.384333,369.718994140625,122.5,42796.9,2800000,536.997
"336","呼和浩特市","Hohhot","内蒙古自治区",2012,1501,1,1146.987,277.4902,4798.11252444,412.976135253906,122,65637.1,2900000,116.3532
"337","咸宁市","Xianning","湖北省",2007,4212,0,354.5574,511.6665,1106,204.512786865234,59.42,13809.2,91982,193.5661
"338","咸宁市","Xianning","湖北省",2008,4212,0,477.3613,249.0401,1300,219.442230224609,59.52,15957.6,179133,231.2865
"339","咸宁市","Xianning","湖北省",2009,4212,0,436.0057,267.302,1723,231.51155090332,59.78,17614.8,365028,441.5365
"340","咸宁市","Xianning","湖北省",2010,4212,0,506.0348,718.6473,2042.56559767,257.903869628906,59.83,21636.8,389482,194.6795
"341","咸宁市","Xianning","湖北省",2011,4212,0,584.4326,689.5209,2476.180975,312.354339599609,60.8,23840.9,529877,875.5025
"342","咸宁市","Xianning","湖北省",2012,4212,0,690.3797,321.2505,2655.40540541,342.652709960938,61.7,26094.3,615437,286.4762
"343","咸阳市","Xianyang","陕西省",2007,6104,0,683.605,149.931,1985,178.527297973633,87.97,17156.8,414866,167.3927
"344","咸阳市","Xianyang","陕西省",2008,6104,0,792.0875,77.7633,2363,196.20149230957,89.06,20394.2,540660,213.8359
"345","咸阳市","Xianyang","陕西省",2009,6104,0,882.5591,173.6857,2720,215.233032226562,89.7,23933.6,701756,734.3107
"346","咸阳市","Xianyang","陕西省",2010,6104,0,1094.306,329.6546,2974.89014438,240.415313720703,90.19,27783.7,898112,563.7411
"347","咸阳市","Xianyang","陕西省",2011,6104,0,1105.672,321.473,3769.363724,285.242401123047,90.7,32760.1,1100000,620.7003
"348","咸阳市","Xianyang","陕西省",2012,6104,0,855.0536,212.7475,3761.28907264,325.461608886719,91,38470.2,1500000,326.3502
"349","哈尔滨市","Harbin","黑龙江省",2007,2301,1,466.4012,414.6067,2942.74480184,187.113616943359,475.48,22104,1200000,158.1312
